0,0.007888765026363022,0.0,0.0
1,0.007264552952326886,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.003877122770658256,0.0,0.0
5,0.007176567686431755,0.0,0.0
6,0.0024766883957609656,0.0,0.0
7,0.00339984844898482,0.0,0.0
8,0.006819201225439656,0.0,0.0
9,0.007756964712991371,0.0,0.0
10,0.0022749565917121396,0.0,0.0
11,0.01064454886724311,0.0,0.0
12,0.0032145671298566677,0.0,0.0
13,0.0,0.0,0.0
14,0.0067450567820791256,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.00642812619851425,0.0,0.0
18,0.0068629597889592,0.0,0.0
19,0.0,0.0,0.0
20,0.008728452857042069,0.0,0.0
21,0.0,0.0,0.0
