0,11.669579803943634,11.796480536460876,11.219706445932388,21.84489518404007,1.2376280920168194,0.09365841548884492,4.5205376069526695,0.0,1.15,0.75,0.75,1.15,1,0,1,1
1,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,0.6413939320279004,0.3282402055030202,3.7674377682574614,7.780761680941043,1.15,0.75,0.75,1.15,0,0,0,0
2,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,0.4044607962071265,0.13788410737503473,5.523450952765343,8.060943025797894,1.15,0.75,0.75,1.15,0,0,0,0
3,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,0.7544455988265496,0.09187282287684524,4.2936267445858585,0.0,1.15,0.75,0.75,1.15,1,0,1,1
4,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,1.0435917663245085,0.061316667173524596,4.146619441485651,6.804435605515967,1.15,0.75,0.75,1.15,0,0,0,0
5,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,1.5124742172872923,0.7487220991209104,4.571585661458596,0.0,1.15,0.75,0.75,1.15,1,0,1,1
6,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,3.732175631433311,0.1705881971852234,4.640930533718288,0.0,1.15,0.75,0.75,1.15,1,0,1,1
7,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,0.9317354542451066,0.21597745720741604,4.840441621776188,7.33799277307676,1.15,0.75,0.75,1.15,0,0,0,0
8,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,1.5721098062008785,0.5023775302830462,6.038073979808921,0.0,1.15,0.75,0.75,1.15,1,0,1,1
9,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,1.6654077717948517,0.07079101366960512,4.304487397688714,0.0,1.15,0.75,0.75,1.15,1,0,1,1
10,11.501514852046967,11.503235340118408,11.500431835651398,21.49891969561577,1.6785286421534749,0.11309462843638449,4.2436823624594675,9.41250225693239,1.15,0.75,0.75,1.15,0,0,0,0
11,10.87067425251007,11.438040494918823,11.676936089992523,21.40153595805168,1.309311122012307,0.12403968967126255,4.473027698183306,0.0,1.15,0.75,0.75,1.15,1,1,1,1
12,11.133492857217789,11.37275516986847,11.342305958271027,21.61800307035446,0.9706395004775716,0.0909595045425869,4.652434671575838,7.515118632978819,1.15,0.75,0.75,1.15,0,0,0,0
13,11.616254270076752,11.60536515712738,11.723553776741028,22.546677827835083,0.36530735311054024,0.07157870162949928,4.081325770920343,7.823172733754492,1.15,0.75,0.75,1.15,0,0,0,0
14,11.18888434767723,11.163386851549149,11.76012134552002,20.991654634475708,1.0817970693368313,0.013487249211249086,4.8030164304705725,6.887739475818784,1.15,0.75,0.75,1.15,0,0,0,0
15,11.246574848890305,11.271475315093994,11.120912730693817,22.9438453912735,1.228343761345521,0.07906032722210381,3.5344174399758153,6.203984932453092,1.15,0.75,0.75,1.15,0,0,0,0
16,11.22447583079338,11.554873287677765,11.92906504869461,20.44557934999466,1.9713177580041559,0.40225175339984426,4.131591376815707,8.82782994878772,1.15,0.75,0.75,1.15,0,0,0,0
17,11.098146080970764,11.53145682811737,11.005962193012238,21.339734345674515,0.9888710876500271,0.10703070659312389,3.862762656493666,8.593244884429714,1.15,0.75,0.75,1.15,0,0,0,0
18,11.682641804218292,11.657104551792145,11.631405532360077,21.87065076828003,0.6577251203381476,0.06885022440418984,5.178856349169052,0.0,1.15,0.75,0.75,1.15,0,0,1,1
19,11.212905377149582,11.317731082439423,11.38744032382965,21.606761753559113,1.5877897278483872,0.1074309530762872,4.749104599504644,0.0,1.15,0.75,0.75,1.15,1,1,1,1
20,11.974187076091766,10.755001246929169,11.05528399348259,20.688278764486313,0.14358168799625262,0.09032344843572992,3.6075429395030643,8.68688420615078,1.15,0.75,0.75,1.15,0,0,0,0
21,11.586775660514832,11.3323332965374,11.363074511289597,21.813193440437317,0.556175551559742,0.05236171562655863,6.043171507426947,7.729459074940685,1.15,0.75,0.75,1.15,0,0,1,1
22,12.258397996425629,11.938134968280792,11.294900685548782,22.240471124649048,0.5077430372255389,0.05721137725585941,4.8218506947850015,0.0,1.15,0.75,0.75,1.15,0,0,1,1
23,11.051053375005722,11.291393220424652,11.32659536600113,21.30236580967903,0.9386871780243963,0.05153034010808361,4.0052270451449585,8.023667796459012,1.15,0.75,0.75,1.15,0,0,0,0
24,11.493852853775024,12.314814925193787,11.778261184692383,21.510116159915924,1.680743290733005,0.22916916873273296,4.464157501798009,0.0,1.15,0.75,0.75,1.15,1,0,1,1
25,11.754042744636536,11.875110268592834,11.484310656785965,20.206774413585663,1.4306688135013133,0.7184928687074242,4.595024717408528,7.44379907140564,1.15,0.75,0.75,1.15,0,0,0,0
26,11.41854414343834,12.375934064388275,11.52097076177597,21.368897438049316,1.958036229657255,0.1634759098934373,3.942593482169179,0.0,1.15,0.75,0.75,1.15,0,0,0,0
27,11.113413870334625,11.16957101225853,11.75846117734909,21.696207880973816,0.7353443698297508,0.41289957815196704,4.978588271076279,0.0,1.15,0.75,0.75,1.15,1,1,1,1
28,12.076662361621857,11.344769477844238,11.024723052978516,21.0616053044796,1.0333217690128973,0.26414932690817405,5.227544668764494,0.0,1.15,0.75,0.75,1.15,0,0,1,1
29,12.001173377037048,11.298719346523285,11.229737371206284,21.491264015436172,0.6594212617736317,0.04917880990104295,4.503616519699788,9.588527548817895,1.15,0.75,0.75,1.15,0,0,0,0
30,11.140774428844452,11.722516000270844,11.476122915744781,21.389334797859192,1.5011720801278947,0.8462108274140249,6.351508252774346,0.0,1.15,0.75,0.75,1.15,1,0,1,1
31,11.377374440431595,11.31214463710785,11.445939660072327,20.963583379983902,0.5285450684409967,0.6460282269141983,4.037995815351895,7.214457773951041,1.15,0.75,0.75,1.15,0,0,0,0
32,18.69889223575592,6.445173144340515,19.19922387599945,17.6842380464077,0.13907547737378886,0.03686977094498232,2.4599286742491615,7.269474136435994,1.15,0.75,0.75,1.15,0,1,0,1
33,17.267468094825745,7.697179853916168,18.325102150440216,19.36512118577957,0.34537528722742183,0.17484442992125204,5.41278956852268,9.364806668374875,1.15,0.75,0.75,1.15,0,1,1,1
34,16.21590167284012,10.322482883930206,15.021484017372131,20.939100325107574,1.0558661938814933,1.0067458632421602,0.0,9.606861133434366,1.15,0.75,0.75,1.15,0,0,0,0
35,18.169467210769653,7.6641793847084045,18.943448305130005,19.97153076529503,0.27713810372082026,1.016879123607323,3.691146783127608,9.144669252265963,1.15,0.75,0.75,1.15,0,0,0,0
